 ,Chamber 1 IntDen,Chamber 2 IntDen,Chamber 3 IntDen,Chamber 4 IntDen,Chamber 5 IntDen,Chamber 6 IntDen,Chamber 7 IntDen,Chamber 8 IntDen,Chamber 9 IntDen,Chamber 10 IntDen,Chamber 11 IntDen,Chamber 12 IntDen,Chamber 13 IntDen,Chamber 14 IntDen,Chamber 15 IntDen,Chamber 16 IntDen,Chamber 17 IntDen,Chamber 18 IntDen,Chamber 19 IntDen,Chamber 20 IntDen,Chamber 21 IntDen,Chamber 22 IntDen,Chamber 23 IntDen,Chamber 24 IntDen,Chamber 25 IntDen,Chamber 26 IntDen,Chamber 27 IntDen,Chamber 28 IntDen,Chamber 29 IntDen,Chamber 30 IntDen,Chamber 31 IntDen,Chamber 32 IntDen,Chamber 33 IntDen,Chamber 34 IntDen,Chamber 35 IntDen,Chamber 36 IntDen,Chamber 37 IntDen,Chamber 38 IntDen,Chamber 39 IntDen,Chamber 40 IntDen,Chamber 41 IntDen,Chamber 42 IntDen,Chamber 43 IntDen,Chamber 44 IntDen,Chamber 45 IntDen,Chamber 46 IntDen,Chamber 47 IntDen,Chamber 48 IntDen,Chamber 49 IntDen,Chamber 50 IntDen,Chamber 51 IntDen,Chamber 52 IntDen,Chamber 53 IntDen,Chamber 54 IntDen,Chamber 55 IntDen,Chamber 56 IntDen,Chamber 57 IntDen,Chamber 58 IntDen,Chamber 59 IntDen,Chamber 60 IntDen,Chamber 61 IntDen,Chamber 62 IntDen,Chamber 63 IntDen,Chamber 64 IntDen,Chamber 65 IntDen,Chamber 66 IntDen,Chamber 67 IntDen,Chamber 68 IntDen,Chamber 69 IntDen,Chamber 70 IntDen,Chamber 71 IntDen,Chamber 72 IntDen,Chamber 73 IntDen,Chamber 74 IntDen,Chamber 75 IntDen,Chamber 76 IntDen,Chamber 77 IntDen,Chamber 78 IntDen,Chamber 79 IntDen,Chamber 80 IntDen,Chamber 81 IntDen,Chamber 82 IntDen,Chamber 83 IntDen,Chamber 84 IntDen,Chamber 85 IntDen,Chamber 86 IntDen,Chamber 87 IntDen,Chamber 88 IntDen,Chamber 89 IntDen,Chamber 90 IntDen,Chamber 91 IntDen,Chamber 92 IntDen,Chamber 93 IntDen,Chamber 94 IntDen,Chamber 95 IntDen,Chamber 96 IntDen,Chamber 97 IntDen,Chamber 98 IntDen,Chamber 99 IntDen,Chamber 100 IntDen,Chamber 101 IntDen,Chamber 102 IntDen,Chamber 103 IntDen,Chamber 104 IntDen,Chamber 105 IntDen,Chamber 106 IntDen,Chamber 107 IntDen,Chamber 108 IntDen,Chamber 109 IntDen,Chamber 110 IntDen,Chamber 111 IntDen,Chamber 112 IntDen,Chamber 113 IntDen,Chamber 114 IntDen,Chamber 115 IntDen,Chamber 116 IntDen,Chamber 117 IntDen,Chamber 118 IntDen,Chamber 119 IntDen,Chamber 120 IntDen,Chamber 121 IntDen,Chamber 122 IntDen,Chamber 123 IntDen,Chamber 124 IntDen,Chamber 125 IntDen,Chamber 126 IntDen,Chamber 127 IntDen,Chamber 128 IntDen,Chamber 129 IntDen,Chamber 130 IntDen,Chamber 131 IntDen,Chamber 132 IntDen,Chamber 133 IntDen,Chamber 134 IntDen,Chamber 135 IntDen,Chamber 136 IntDen,Chamber 137 IntDen,Chamber 138 IntDen,Chamber 139 IntDen,Chamber 140 IntDen,Chamber 141 IntDen,Chamber 142 IntDen,Chamber 143 IntDen,Chamber 144 IntDen,Chamber 145 IntDen,Chamber 146 IntDen,Chamber 147 IntDen,Chamber 148 IntDen,Chamber 149 IntDen,Chamber 150 IntDen,Chamber 151 IntDen,Chamber 152 IntDen,Chamber 153 IntDen,Chamber 154 IntDen,Chamber 155 IntDen,Chamber 156 IntDen,Chamber 157 IntDen,Chamber 158 IntDen,Chamber 159 IntDen,Chamber 160 IntDen
110,1180059.000,736494.000,797889.000,849639.000,1308911.000,960875.000,1251447.000,1877219.000,1390272.000,1065397,1092738,2070041.000,1473095.000,1487857.000,1452287.000,1979762.000,2598463.000,1265914,1635648.000,1207892.000,737749.000,779060.000,833599.000,1197996.000,928299.000,957902.000,1006677.000,1036908.000,1446458.000,1102322,1431361.000,1132165,2152437.000,2180714.000,1086478,1814602.000,1793819.000,1883023.000,1646631.000,1158869.000,774944.000,816073.000,858486.000,903985.000,936046.000,1657335.000,1030131.000,1862885.000,1144092,1116588,1147200.000,1132243.000,1576151.000,2354632.000,1094379,2270267.000,1750553.000,2443177.000,1653108.000,966709.000,795245.000,833228.000,871014.000,913853.000,943295.000,981896.000,1021884.000,1055279,1086888,1125307.000,2079628.000,1760142.000,1542104.000,1123860,1203256,1342245.000,1781619.000,1476340.000,979241.000,1252998.000,802630.000,1176297.000,878315.000,904877.000,1632783.000,994060.000,1010611.000,1040668.000,1071555,1161171,1730241.000,1531406.000,2423764.000,1102693,1575844.000,1857269.000,1644019.000,984779.000,950556.000,1018555.000,801318.000,840104.000,875450.000,904684.000,940158.000,1268833.000,1036232.000,1043202.000,1063409,1537655.000,1109939,2095436.000,1105277,2266139.000,2337855.000,2126255.000,1021529.000,1719122.000,1615122.000,1225240.000,785043.000,816136.000,2606414.000,919252.000,920132.000,958189.000,989160.000,1016200.000,1043613.000,1060548,2024736.000,2711787.000,1097591,1573614.000,1451613.000,2064308.000,2151091.000,1782981.000,2121328.000,1328049.000,780353.000,824838.000,862389.000,1633461.000,907839.000,1926728.000,974888.000,985676.000,1009461.000,1037354.000,1044219.000,1119834,1792027.000,1341368.000,2063273.000,2147352.000,1673790.000,1688254.000,1633924.000,1186792.000
111,1172980.000,735296.000,798073.000,846741.000,1308792.000,959727.000,1250899.000,1874022.000,1387772.000,1065150,1090961,2070277.000,1472504.000,1488772.000,1447748.000,1980630.000,2601908.000,1268711,1638122.000,1205829.000,736347.000,778183.000,832150.000,1196381.000,928361.000,956984.000,1003006.000,1037855.000,1444781.000,1102654,1433999.000,1127004,2160508.000,2184970.000,1085623,1820241.000,1799672.000,1882426.000,1646790.000,1155988.000,773807.000,816479.000,859649.000,906045.000,936358.000,1655320.000,1032582.000,1862322.000,1147952,1116452,1148544.000,1131290.000,1574605.000,2354826.000,1095922,2275586.000,1754277.000,2438139.000,1647975.000,966501.000,796361.000,831287.000,872338.000,912480.000,946112.000,981676.000,1021051.000,1058428,1085640,1127786.000,2080203.000,1760747.000,1543284.000,1121711,1204997,1342202.000,1785148.000,1478566.000,978475.000,1249545.000,801410.000,1177499.000,876890.000,902621.000,1629195.000,992346.000,1009799.000,1040459.000,1072676,1161437,1731841.000,1529849.000,2425280.000,1103548,1574164.000,1855220.000,1645892.000,988389.000,950282.000,1019107.000,802717.000,839289.000,876922.000,903388.000,938791.000,1269394.000,1037198.000,1040336.000,1063732,1538426.000,1107745,2102169.000,1104908,2271387.000,2338567.000,2133047.000,1022116.000,1721572.000,1617194.000,1223393.000,785884.000,815283.000,2610473.000,919729.000,921312.000,957228.000,989567.000,1014059.000,1043153.000,1060679,2026482.000,2713952.000,1097565,1573134.000,1447388.000,2068157.000,2153739.000,1784474.000,2125252.000,1330357.000,779484.000,825241.000,861235.000,1633615.000,906819.000,1932706.000,973146.000,984385.000,1009909.000,1034652.000,1044611.000,1122204,1795959.000,1341175.000,2061304.000,2144198.000,1676023.000,1695788.000,1636463.000,1189695.000
112,1166919.000,737264.000,799688.000,848996.000,1305306.000,961445.000,1252021.000,1874932.000,1387267.000,1068737,1093058,2067281.000,1469435.000,1490673.000,1446437.000,1971205.000,2585144.000,1263551,1624471.000,1192664.000,736803.000,777572.000,834292.000,1195609.000,929196.000,959544.000,1004635.000,1039557.000,1446070.000,1103507,1429102.000,1130049,2162217.000,2181847.000,1089490,1815008.000,1793192.000,1876390.000,1640472.000,1153244.000,775718.000,819087.000,859546.000,904760.000,938613.000,1651622.000,1034790.000,1859260.000,1145314,1116669,1149045.000,1134060.000,1570133.000,2343980.000,1096359,2274145.000,1746102.000,2423387.000,1645979.000,962421.000,796892.000,830793.000,872243.000,912010.000,942515.000,982889.000,1022454.000,1058336,1086046,1127262.000,2087133.000,1754870.000,1541285.000,1124370,1203044,1341504.000,1772674.000,1473535.000,976970.000,1240933.000,801550.000,1177294.000,876582.000,903194.000,1626044.000,993700.000,1010603.000,1041289.000,1072861,1162134,1727442.000,1527621.000,2419868.000,1101934,1572875.000,1848522.000,1634863.000,984760.000,947278.000,1014625.000,803169.000,843027.000,876127.000,905429.000,940864.000,1266804.000,1038357.000,1041025.000,1065479,1537258.000,1109673,2107128.000,1107553,2271639.000,2337459.000,2129557.000,1022070.000,1715977.000,1610445.000,1214185.000,784255.000,817894.000,2600153.000,917390.000,921654.000,958439.000,990608.000,1017001.000,1041943.000,1062774,2019911.000,2705249.000,1098813,1565511.000,1445718.000,2060346.000,2143789.000,1779978.000,2121672.000,1319740.000,780696.000,825785.000,862981.000,1626453.000,905638.000,1922905.000,973905.000,984527.000,1008582.000,1040919.000,1046572.000,1122524,1792679.000,1341513.000,2058048.000,2134453.000,1671808.000,1689472.000,1633125.000,1182504.000
113,1165747.000,734650.000,803514.000,850893.000,1304323.000,964748.000,1254587.000,1877136.000,1386441.000,1064150,1091696,2061288.000,1470288.000,1489528.000,1444327.000,1968903.000,2575642.000,1261489,1624703.000,1188233.000,735846.000,779080.000,834120.000,1195676.000,929354.000,959867.000,1006008.000,1042430.000,1447360.000,1107519,1432775.000,1128791,2164028.000,2190315.000,1086829,1815926.000,1792484.000,1874297.000,1644966.000,1149031.000,774972.000,819266.000,860746.000,906084.000,939043.000,1652112.000,1033203.000,1862387.000,1147020,1118201,1150292.000,1131289.000,1566457.000,2340776.000,1093910,2279035.000,1745286.000,2423155.000,1642350.000,960155.000,798197.000,833978.000,875267.000,913859.000,945671.000,984362.000,1024811.000,1058706,1087797,1126797.000,2088813.000,1758634.000,1536975.000,1122646,1205815,1343158.000,1770552.000,1470534.000,975565.000,1239993.000,804691.000,1182371.000,878304.000,903817.000,1627270.000,993685.000,1012751.000,1042023.000,1073632,1163740,1731296.000,1528971.000,2424061.000,1105244,1571577.000,1842770.000,1634533.000,986081.000,946974.000,1016350.000,805007.000,841409.000,878082.000,905127.000,942344.000,1267843.000,1038958.000,1044324.000,1063225,1534345.000,1111412,2112729.000,1106388,2278973.000,2336869.000,2132144.000,1022172.000,1710767.000,1607648.000,1211646.000,786806.000,818023.000,2603776.000,918443.000,922046.000,960307.000,992913.000,1018891.000,1042506.000,1063879,2022471.000,2708411.000,1098508,1562937.000,1443254.000,2062449.000,2143994.000,1783120.000,2125649.000,1320595.000,781286.000,826542.000,864638.000,1627942.000,906343.000,1928025.000,974162.000,986872.000,1008121.000,1037295.000,1045022.000,1122872,1794112.000,1340069.000,2055386.000,2130635.000,1672128.000,1691307.000,1638675.000,1181433.000
114,1164973.000,738269.000,802727.000,849959.000,1305974.000,964508.000,1255146.000,1878771.000,1381900.000,1067990,1093113,2067785.000,1467520.000,1489345.000,1444529.000,1967682.000,2580120.000,1266087,1625833.000,1185520.000,736362.000,780873.000,835590.000,1196868.000,928105.000,960407.000,1005957.000,1041224.000,1450875.000,1105366,1432031.000,1129066,2173855.000,2195967.000,1084789,1823201.000,1796488.000,1877777.000,1642215.000,1148075.000,775636.000,818803.000,860863.000,908835.000,940134.000,1653109.000,1035541.000,1865311.000,1148377,1121660,1149241.000,1131535.000,1565634.000,2342535.000,1094110,2283716.000,1747236.000,2420245.000,1644193.000,962200.000,798010.000,834039.000,877655.000,916933.000,948564.000,984901.000,1024496.000,1057542,1089417,1129292.000,2093514.000,1758080.000,1535052.000,1121749,1202604,1340745.000,1772783.000,1469509.000,978522.000,1235991.000,803934.000,1186430.000,877840.000,905190.000,1626834.000,996753.000,1012907.000,1042296.000,1073646,1165846,1726384.000,1530113.000,2427335.000,1107976,1570246.000,1844009.000,1628619.000,984341.000,947459.000,1017209.000,804300.000,841699.000,878750.000,907855.000,941818.000,1269047.000,1041291.000,1043560.000,1064929,1534973.000,1108917,2117342.000,1105302,2287759.000,2344792.000,2140322.000,1022840.000,1709663.000,1609288.000,1213863.000,786882.000,818131.000,2604282.000,920530.000,922207.000,958493.000,993313.000,1017024.000,1042838.000,1060569,2019180.000,2707542.000,1097598,1562276.000,1438600.000,2067304.000,2142517.000,1784822.000,2125283.000,1319739.000,781243.000,828126.000,864305.000,1629012.000,908678.000,1927900.000,976393.000,987211.000,1010147.000,1039515.000,1049293.000,1123582,1799439.000,1344054.000,2054776.000,2129924.000,1675531.000,1695336.000,1637741.000,1184663.000
115,1164895.000,737878.000,800164.000,852117.000,1303221.000,964080.000,1256916.000,1879432.000,1379497.000,1066844,1093463,2067456.000,1466837.000,1487739.000,1443002.000,1969462.000,2577944.000,1266139,1619678.000,1183323.000,738346.000,778354.000,835641.000,1198202.000,929026.000,961783.000,1006678.000,1040001.000,1449819.000,1105250,1430453.000,1126679,2178032.000,2204141.000,1089247,1822472.000,1792587.000,1873066.000,1646276.000,1146475.000,777275.000,819420.000,860082.000,908008.000,938401.000,1650280.000,1036092.000,1863249.000,1151951,1117247,1151322.000,1132184.000,1562419.000,2337523.000,1095715,2291522.000,1748486.000,2413277.000,1644259.000,962481.000,797896.000,833321.000,872532.000,915786.000,947772.000,984688.000,1024477.000,1059066,1088765,1128612.000,2098330.000,1758987.000,1533151.000,1120265,1206261,1341803.000,1769668.000,1465392.000,975867.000,1235810.000,804644.000,1188632.000,877534.000,906117.000,1625886.000,994174.000,1014311.000,1041183.000,1076144,1163920,1727475.000,1530520.000,2435570.000,1104236,1569152.000,1844619.000,1632811.000,985209.000,946255.000,1016781.000,805069.000,842195.000,878238.000,907340.000,942459.000,1270150.000,1038560.000,1042941.000,1066545,1539892.000,1108628,2126359.000,1105739,2290074.000,2345894.000,2151615.000,1021717.000,1708526.000,1601662.000,1211453.000,789485.000,818406.000,2604401.000,920851.000,924325.000,959292.000,990920.000,1017519.000,1042766.000,1062432,2020618.000,2704705.000,1096976,1559664.000,1439048.000,2070427.000,2141718.000,1785878.000,2125070.000,1316255.000,780734.000,827250.000,863265.000,1626112.000,908142.000,1925884.000,973395.000,988682.000,1008883.000,1040343.000,1046876.000,1125033,1800572.000,1342717.000,2055595.000,2130227.000,1679324.000,1698271.000,1639598.000,1182042.000
116,1164974.000,739037.000,802494.000,851262.000,1301413.000,963370.000,1254903.000,1876267.000,1379737.000,1067741,1092852,2063649.000,1461141.000,1486908.000,1441698.000,1971847.000,2567870.000,1267160,1619620.000,1183647.000,737610.000,778542.000,835992.000,1194554.000,929148.000,961729.000,1006623.000,1041114.000,1447985.000,1102928,1428063.000,1128701,2183788.000,2200212.000,1086890,1825023.000,1796365.000,1874488.000,1646405.000,1147355.000,774947.000,815956.000,860668.000,908282.000,938042.000,1645655.000,1036124.000,1861171.000,1147357,1119133,1148458.000,1131771.000,1558524.000,2331057.000,1092415,2289767.000,1743643.000,2410259.000,1642424.000,960988.000,798763.000,833985.000,875646.000,916419.000,945940.000,983853.000,1022059.000,1057254,1085528,1128229.000,2099974.000,1757493.000,1528356.000,1119716,1204572,1338329.000,1768346.000,1466050.000,975686.000,1233277.000,803308.000,1188748.000,878575.000,904932.000,1625050.000,991913.000,1014231.000,1045075.000,1073913,1164748,1726038.000,1525805.000,2435789.000,1102918,1568131.000,1840408.000,1627362.000,983813.000,945840.000,1019004.000,804008.000,840771.000,878170.000,907672.000,939351.000,1267187.000,1039576.000,1043740.000,1065495,1539761.000,1110610,2132614.000,1103234,2293815.000,2351278.000,2156809.000,1022680.000,1706139.000,1605249.000,1209207.000,786634.000,818504.000,2603841.000,918754.000,922860.000,958804.000,992710.000,1017742.000,1043867.000,1060731,2018005.000,2707513.000,1097214,1556469.000,1437888.000,2069325.000,2138817.000,1780951.000,2127131.000,1317136.000,780409.000,826853.000,861498.000,1627790.000,909110.000,1923705.000,974905.000,984957.000,1009643.000,1039858.000,1045474.000,1125630,1805566.000,1342739.000,2053637.000,2131182.000,1680794.000,1693879.000,1641760.000,1175520.000
117,1169660.000,735919.000,801942.000,852495.000,1301995.000,963273.000,1257097.000,1877972.000,1380301.000,1066965,1093500,2070872.000,1462741.000,1486735.000,1438099.000,1969321.000,2563872.000,1265499,1623057.000,1182091.000,738270.000,780249.000,834902.000,1194687.000,928901.000,959566.000,1006408.000,1041383.000,1451829.000,1105934,1429646.000,1129144,2186138.000,2207014.000,1085382,1831097.000,1798120.000,1874556.000,1650475.000,1146741.000,776353.000,817579.000,863832.000,909497.000,939886.000,1647819.000,1033798.000,1858653.000,1148758,1117407,1148073.000,1131818.000,1560562.000,2329816.000,1090947,2299581.000,1745788.000,2407449.000,1643798.000,958184.000,798342.000,834672.000,874639.000,913773.000,947358.000,985709.000,1022496.000,1058039,1086021,1128642.000,2103514.000,1755675.000,1530523.000,1122681,1205881,1337983.000,1768215.000,1465298.000,976883.000,1234720.000,803041.000,1186626.000,880006.000,905963.000,1622491.000,995398.000,1011794.000,1042996.000,1076033,1165277,1727992.000,1530435.000,2438697.000,1103864,1568117.000,1838419.000,1627990.000,984166.000,945218.000,1015470.000,804834.000,841801.000,878066.000,903951.000,942580.000,1268688.000,1040054.000,1045350.000,1066361,1537282.000,1108809,2136870.000,1105757,2301861.000,2359137.000,2159228.000,1020869.000,1701944.000,1604065.000,1207304.000,787426.000,817158.000,2605030.000,921391.000,922976.000,958641.000,992485.000,1018606.000,1042352.000,1062875,2015169.000,2707773.000,1096455,1555169.000,1434499.000,2072023.000,2138043.000,1784532.000,2129692.000,1314027.000,779469.000,827390.000,863096.000,1629047.000,907681.000,1922823.000,976607.000,988583.000,1007746.000,1039080.000,1046648.000,1127093,1811078.000,1340579.000,2052477.000,2127165.000,1685830.000,1698369.000,1643540.000,1171311.000
118,1174814.000,736749.000,802031.000,851707.000,1299071.000,964832.000,1256613.000,1879318.000,1376237.000,1065672,1095691,2072571.000,1462587.000,1486403.000,1439418.000,1973646.000,2564058.000,1266062,1615735.000,1180946.000,738112.000,780084.000,834943.000,1192614.000,929266.000,959989.000,1006087.000,1039573.000,1450584.000,1102411,1427444.000,1127654,2194927.000,2211755.000,1086201,1829397.000,1797673.000,1874834.000,1639708.000,1145801.000,775871.000,818502.000,860900.000,906874.000,936596.000,1649690.000,1035425.000,1859388.000,1149490,1119088,1149361.000,1131176.000,1558011.000,2329431.000,1091634,2302514.000,1748968.000,2405876.000,1642635.000,959914.000,797795.000,833758.000,873370.000,915652.000,946591.000,983300.000,1022997.000,1059711,1088988,1129204.000,2109930.000,1757064.000,1527470.000,1121284,1204594,1340496.000,1765447.000,1464948.000,975317.000,1235019.000,802813.000,1191014.000,879468.000,905416.000,1623620.000,994196.000,1013548.000,1043448.000,1074862,1165510,1726621.000,1525937.000,2441941.000,1103366,1566677.000,1842097.000,1624496.000,984736.000,945340.000,1017762.000,803178.000,841529.000,877790.000,907980.000,942334.000,1268615.000,1039273.000,1043696.000,1064858,1537071.000,1107723,2145627.000,1106835,2309057.000,2362131.000,2166200.000,1020901.000,1705459.000,1600307.000,1209812.000,786454.000,817014.000,2601334.000,920894.000,922672.000,959347.000,994243.000,1017380.000,1044324.000,1061044,2015317.000,2708547.000,1097718,1551666.000,1432224.000,2071749.000,2136180.000,1791724.000,2131141.000,1312057.000,780196.000,828007.000,863414.000,1626270.000,907836.000,1923688.000,974175.000,989340.000,1009553.000,1039850.000,1046107.000,1126717,1812946.000,1342722.000,2054083.000,2125725.000,1686240.000,1699506.000,1642296.000,1168016.000
119,1177251.000,734751.000,800778.000,851980.000,1296389.000,963865.000,1257871.000,1875857.000,1374714.000,1067929,1093232,2069634.000,1459904.000,1485103.000,1434277.000,1972914.000,2554806.000,1264791,1618404.000,1180894.000,738558.000,779696.000,834476.000,1190436.000,927679.000,960488.000,1006288.000,1038980.000,1449905.000,1101957,1428159.000,1127637,2194843.000,2214914.000,1084710,1831581.000,1797871.000,1870728.000,1637207.000,1141864.000,775340.000,818533.000,861239.000,906612.000,940723.000,1645939.000,1035423.000,1861585.000,1149338,1118377,1148084.000,1128089.000,1557299.000,2323715.000,1091205,2308024.000,1745047.000,2404377.000,1637830.000,958652.000,796925.000,833454.000,873822.000,913689.000,944167.000,981330.000,1022800.000,1057447,1084875,1126471.000,2109583.000,1756870.000,1526900.000,1119016,1204777,1337223.000,1762315.000,1463719.000,973971.000,1231265.000,802497.000,1188045.000,877596.000,903864.000,1621916.000,993484.000,1012077.000,1041872.000,1073818,1166815,1723843.000,1525974.000,2442411.000,1101532,1565716.000,1836143.000,1620692.000,981917.000,942647.000,1019141.000,804002.000,841521.000,879400.000,908533.000,942187.000,1267506.000,1038156.000,1043985.000,1064216,1536469.000,1106162,2147023.000,1106135,2314655.000,2360810.000,2171813.000,1021247.000,1703871.000,1598927.000,1206201.000,786556.000,815332.000,2596310.000,919702.000,923395.000,955808.000,992541.000,1016570.000,1042689.000,1061310,2011975.000,2708022.000,1095449,1552788.000,1430796.000,2074212.000,2136307.000,1790209.000,2130258.000,1312934.000,781146.000,827844.000,863558.000,1624312.000,908931.000,1919801.000,974481.000,984679.000,1008861.000,1038500.000,1044873.000,1124910,1813853.000,1340525.000,2054239.000,2121949.000,1687787.000,1699599.000,1646645.000,1162027.000
120,1178326.000,738085.000,802127.000,851463.000,1296407.000,963332.000,1257121.000,1876335.000,1376239.000,1065013,1093816,2073026.000,1460249.000,1483897.000,1433794.000,1970862.000,2553957.000,1264304,1616894.000,1177272.000,736815.000,780908.000,833023.000,1190864.000,928382.000,958807.000,1003698.000,1038377.000,1450041.000,1102919,1427696.000,1126298,2195861.000,2214747.000,1087954,1841808.000,1801420.000,1872155.000,1641069.000,1142099.000,776165.000,815194.000,861843.000,906852.000,939097.000,1644640.000,1034482.000,1860540.000,1148529,1116617,1147142.000,1127296.000,1552027.000,2326855.000,1091202,2309445.000,1743388.000,2401750.000,1637046.000,959098.000,797884.000,830455.000,873134.000,912536.000,943941.000,984352.000,1022387.000,1055517,1084700,1127304.000,2115687.000,1753965.000,1522072.000,1118162,1207525,1339154.000,1761552.000,1462988.000,974841.000,1229907.000,801799.000,1188813.000,881202.000,903651.000,1621679.000,991816.000,1011220.000,1043869.000,1074403,1163609,1723410.000,1523931.000,2448053.000,1101866,1563989.000,1834790.000,1620678.000,983511.000,945517.000,1019956.000,802827.000,841686.000,879694.000,909239.000,942359.000,1268289.000,1037524.000,1042095.000,1062869,1531243.000,1106675,2146982.000,1106475,2313864.000,2365123.000,2176909.000,1020015.000,1704514.000,1595140.000,1205826.000,785524.000,817929.000,2592749.000,918671.000,921013.000,958016.000,989261.000,1017315.000,1042040.000,1058839,2012642.000,2705574.000,1094241,1548670.000,1427934.000,2075872.000,2132579.000,1794899.000,2135381.000,1311398.000,780875.000,826682.000,858281.000,1627766.000,907050.000,1922987.000,973508.000,985853.000,1009030.000,1036672.000,1047434.000,1127206,1814892.000,1340252.000,2052333.000,2125948.000,1692931.000,1698726.000,1645772.000,1159481.000
121,1183853.000,735673.000,801066.000,852529.000,1296667.000,964808.000,1259017.000,1882079.000,1371836.000,1064755,1095797,2071452.000,1458822.000,1484807.000,1434574.000,1975440.000,2558403.000,1265465,1617253.000,1177338.000,737017.000,778964.000,835130.000,1194786.000,929100.000,958493.000,1004988.000,1038930.000,1453744.000,1102150,1424260.000,1124751,2203355.000,2227777.000,1084060,1842708.000,1802790.000,1876119.000,1645557.000,1143031.000,776174.000,817738.000,859887.000,907299.000,938832.000,1643283.000,1033148.000,1859171.000,1150419,1118627,1145690.000,1130119.000,1553645.000,2323748.000,1090593,2317330.000,1743810.000,2398614.000,1636851.000,959853.000,798114.000,833098.000,874634.000,913923.000,944102.000,983686.000,1022247.000,1057070,1084874,1126185.000,2123046.000,1758244.000,1523167.000,1119159,1205109,1337906.000,1759515.000,1462658.000,975864.000,1232330.000,803202.000,1188333.000,878161.000,902818.000,1617066.000,990792.000,1011299.000,1040652.000,1074926,1163651,1729538.000,1524305.000,2448223.000,1102148,1566854.000,1837107.000,1621193.000,983742.000,943603.000,1019748.000,803849.000,839931.000,879421.000,905425.000,941661.000,1268554.000,1037943.000,1041544.000,1064264,1535018.000,1107997,2150777.000,1103335,2330736.000,2371048.000,2182757.000,1019903.000,1704039.000,1596932.000,1206025.000,786855.000,816881.000,2594939.000,919351.000,921879.000,955413.000,990813.000,1017083.000,1042457.000,1060890,2010857.000,2708747.000,1094849,1547790.000,1426539.000,2077607.000,2129466.000,1795356.000,2138769.000,1311926.000,780329.000,826904.000,859586.000,1628509.000,905882.000,1923748.000,973774.000,986438.000,1009393.000,1038974.000,1045961.000,1128327,1820853.000,1339726.000,2051963.000,2128597.000,1697083.000,1699879.000,1650645.000,1154880.000
